employee_id,business_travel,business_travel_allowance_percent,business_travel_allowance_rs,performance,performance_bonus_percent,performance_bonus_rs,over_time,over_time_incentive_percent,over_time_incentive_rs,monthly_salary_rs,yearly_salary_rs,marital_status,marital_allowance_percent,marital_allowance_rs,home_distance_km,office_travel_allowance_01,office_travel_allowance_rs,years_at_company,range_years_at_company,training_months,yearly_package_rs,yearly_package_lpa,range_yearly_package
1203,Frequently,5,3535.6,Average,0,0,Yes,10,7071.2,70712,848544,Married,5,3535.6,3,0,0,0,0-5 yrs,5,862686.4,8.6,6-9 LPA
1204,Rarely,2,1726.72,Excellent,15,155404.8,No,0,0,86336,1036032,Married,5,4316.8,2,1,10400,26,25-30 yrs,2,1207880.32,12.1,12-15 LPA
1206,No Travel,0,0,Average,0,0,No,0,0,90056,1080672,Single,0,0,17,0,0,0,0-5 yrs,3,1080672,10.8,9-12 LPA
1207,Rarely,2,2173.12,Average,0,0,No,0,0,108656,1303872,Married,5,5432.8,2,0,0,5,0-5 yrs,2,1311477.92,13.1,12-15 LPA
1210,No Travel,0,0,Good,5,63408,No,0,0,105680,1268160,Divorced,0,0,5,0,0,1,0-5 yrs,2,1331568,13.3,12-15 LPA
1211,Rarely,2,1607.68,Good,5,48230.4,No,0,0,80384,964608,Divorced,0,0,29,0,0,4,0-5 yrs,3,1014446.08,10.1,9-12 LPA
1212,Frequently,5,4056.4,Average,0,0,No,0,0,81128,973536,Married,5,4056.4,2,0,0,0,0-5 yrs,2,981648.8,9.8,9-12 LPA
1215,Frequently,5,2866,Excellent,15,103176,No,0,0,57320,687840,Married,5,2866,2,1,10400,2,0-5 yrs,3,807148,8.1,6-9 LPA
1216,Rarely,2,1860.64,Average,0,0,No,0,0,93032,1116384,Married,5,4651.6,19,0,0,6,5-10 yrs,2,1122896.24,11.2,9-12 LPA
1217,Rarely,2,1473.76,Average,0,0,No,0,0,73688,884256,Married,5,3684.4,15,0,0,4,0-5 yrs,2,889414.16,8.9,6-9 LPA
1218,Rarely,2,2098.72,Good,5,62961.6,Yes,10,10493.6,104936,1259232,Married,5,5246.8,17,0,0,7,5-10 yrs,2,1340032.72,13.4,12-15 LPA
1219,Rarely,2,2143.36,Average,0,0,No,0,0,107168,1286016,Married,5,5358.4,17,0,0,1,0-5 yrs,3,1293517.76,12.9,12-15 LPA
1220,Frequently,5,4800.4,Average,0,0,No,0,0,96008,1152096,Married,5,4800.4,25,0,0,10,5-10 yrs,3,1161696.8,11.6,9-12 LPA
1221,Rarely,2,1592.8,Average,0,0,No,0,0,79640,955680,Divorced,0,0,6,0,0,7,5-10 yrs,4,957272.8,9.6,9-12 LPA
1224,Rarely,2,1429.12,Average,0,0,No,0,0,71456,857472,Divorced,0,0,7,0,0,10,5-10 yrs,4,858901.12,8.6,6-9 LPA
1225,Rarely,2,1176.16,Excellent,15,105854.4,No,0,0,58808,705696,Single,0,0,29,1,150800,20,15-20 yrs,3,963526.56,9.6,9-12 LPA
1226,Rarely,2,1339.84,Good,5,40195.2,No,0,0,66992,803904,Single,0,0,21,0,0,2,0-5 yrs,2,845439.04,8.5,6-9 LPA
1228,Rarely,2,1592.8,Average,0,0,No,0,0,79640,955680,Divorced,0,0,2,0,0,6,5-10 yrs,3,957272.8,9.6,9-12 LPA
1231,No Travel,0,0,Good,5,56265.6,No,0,0,93776,1125312,Married,5,4688.8,2,0,0,4,0-5 yrs,3,1186266.4,11.9,9-12 LPA
1233,Rarely,2,1473.76,Good,5,44212.8,Yes,10,7368.8,73688,884256,Divorced,0,0,7,0,0,11,10-15 yrs,3,937311.36,9.4,9-12 LPA
1234,Frequently,5,4614.4,Good,5,55372.8,No,0,0,92288,1107456,Married,5,4614.4,13,0,0,2,0-5 yrs,2,1172057.6,11.7,9-12 LPA
1235,Frequently,5,3163.6,Average,0,0,Yes,10,6327.2,63272,759264,Single,0,0,2,0,0,8,5-10 yrs,2,768754.8,7.7,6-9 LPA
1237,Rarely,2,1845.76,Excellent,15,166118.4,Yes,10,9228.8,92288,1107456,Divorced,0,0,1,1,5200,7,5-10 yrs,2,1289848.96,12.9,12-15 LPA
1238,Rarely,2,1592.8,Average,0,0,No,0,0,79640,955680,Married,5,3982,9,0,0,14,10-15 yrs,5,961254.8,9.6,9-12 LPA
1239,Rarely,2,1949.92,Average,0,0,No,0,0,97496,1169952,Divorced,0,0,10,0,0,5,0-5 yrs,2,1171901.92,11.7,9-12 LPA
1240,Rarely,2,1548.16,Average,0,0,No,0,0,77408,928896,Single,0,0,10,0,0,4,0-5 yrs,4,930444.16,9.3,9-12 LPA
1241,Rarely,2,1637.44,Excellent,15,147369.6,Yes,10,8187.2,81872,982464,Married,5,4093.6,1,1,5200,11,10-15 yrs,2,1148951.84,11.5,9-12 LPA
1242,Frequently,5,3982,Good,5,47784,Yes,10,7964,79640,955680,Married,5,3982,26,0,0,1,0-5 yrs,6,1019392,10.2,9-12 LPA
1243,No Travel,0,0,Average,0,0,Yes,10,9303.2,93032,1116384,Married,5,4651.6,8,0,0,13,10-15 yrs,6,1130338.8,11.3,9-12 LPA
1244,Rarely,2,1324.96,Average,0,0,Yes,10,6624.8,66248,794976,Married,5,3312.4,14,0,0,9,5-10 yrs,3,806238.16,8.1,6-9 LPA
1245,Frequently,5,3721.6,Good,5,44659.2,No,0,0,74432,893184,Divorced,0,0,1,0,0,5,0-5 yrs,2,941564.8,9.4,9-12 LPA
1246,Rarely,2,1771.36,Average,0,0,No,0,0,88568,1062816,Married,5,4428.4,2,0,0,10,5-10 yrs,5,1069015.76,10.7,9-12 LPA
1248,No Travel,0,0,Excellent,15,191563.2,Yes,10,10642.4,106424,1277088,Single,0,0,10,1,52000,1,0-5 yrs,2,1531293.6,15.3,15+ LPA
1249,Rarely,2,2143.36,Good,5,64300.8,No,0,0,107168,1286016,Divorced,0,0,1,0,0,3,0-5 yrs,5,1352460.16,13.5,12-15 LPA
1250,Rarely,2,1964.8,Average,0,0,No,0,0,98240,1178880,Married,5,4912,3,0,0,10,5-10 yrs,2,1185756.8,11.9,9-12 LPA
1251,Rarely,2,1890.4,Average,0,0,Yes,10,9452,94520,1134240,Married,5,4726,11,0,0,6,5-10 yrs,2,1150308.4,11.5,9-12 LPA
1252,Rarely,2,2128.48,Good,5,63854.4,No,0,0,106424,1277088,Single,0,0,24,0,0,10,5-10 yrs,2,1343070.88,13.4,12-15 LPA
1254,Rarely,2,1414.24,Good,5,42427.2,No,0,0,70712,848544,Single,0,0,3,0,0,6,5-10 yrs,2,892385.44,8.9,6-9 LPA
1255,Rarely,2,2128.48,Average,0,0,No,0,0,106424,1277088,Married,5,5321.2,3,0,0,8,5-10 yrs,2,1284537.68,12.8,12-15 LPA
1256,Rarely,2,1964.8,Average,0,0,No,0,0,98240,1178880,Married,5,4912,4,0,0,1,0-5 yrs,2,1185756.8,11.9,9-12 LPA
1257,Frequently,5,3461.2,Average,0,0,No,0,0,69224,830688,Married,5,3461.2,3,0,0,11,10-15 yrs,2,837610.4,8.4,6-9 LPA
1258,Rarely,2,1830.88,Average,0,0,No,0,0,91544,1098528,Single,0,0,2,0,0,1,0-5 yrs,4,1100358.88,11,9-12 LPA
1259,Rarely,2,1830.88,Average,0,0,No,0,0,91544,1098528,Divorced,0,0,4,0,0,5,0-5 yrs,2,1100358.88,11,9-12 LPA
1260,Rarely,2,1920.16,Average,0,0,Yes,10,9600.8,96008,1152096,Divorced,0,0,7,0,0,6,5-10 yrs,2,1163616.96,11.6,9-12 LPA
1263,Rarely,2,1830.88,Average,0,0,No,0,0,91544,1098528,Single,0,0,1,0,0,1,0-5 yrs,3,1100358.88,11,9-12 LPA
1264,Rarely,2,1994.56,Average,0,0,No,0,0,99728,1196736,Divorced,0,0,1,0,0,7,5-10 yrs,2,1198730.56,12,9-12 LPA
1265,Rarely,2,2024.32,Good,5,60729.6,No,0,0,101216,1214592,Married,5,5060.8,20,0,0,1,0-5 yrs,5,1282406.72,12.8,12-15 LPA
1267,Rarely,2,2009.44,Average,0,0,No,0,0,100472,1205664,Married,5,5023.6,5,0,0,22,20-25 yrs,5,1212697.04,12.1,12-15 LPA
1268,Rarely,2,1920.16,Average,0,0,Yes,10,9600.8,96008,1152096,Divorced,0,0,10,0,0,9,5-10 yrs,3,1163616.96,11.6,9-12 LPA
1269,Rarely,2,1548.16,Average,0,0,Yes,10,7740.8,77408,928896,Single,0,0,25,0,0,1,0-5 yrs,2,938184.96,9.4,9-12 LPA
1270,Rarely,2,1399.36,Excellent,15,125942.4,No,0,0,69968,839616,Married,5,3498.4,1,1,5200,1,0-5 yrs,2,975656.16,9.8,9-12 LPA
1273,Frequently,5,4465.6,Average,0,0,Yes,10,8931.2,89312,1071744,Single,0,0,24,0,0,1,0-5 yrs,4,1085140.8,10.9,9-12 LPA
1275,Rarely,2,1488.64,Good,5,44659.2,Yes,10,7443.2,74432,893184,Single,0,0,4,0,0,8,5-10 yrs,2,946775.04,9.5,9-12 LPA
1277,Rarely,2,2098.72,Good,5,62961.6,Yes,10,10493.6,104936,1259232,Single,0,0,2,0,0,24,20-25 yrs,2,1334785.92,13.3,12-15 LPA
1278,No Travel,0,0,Good,5,37516.8,Yes,10,6252.8,62528,750336,Divorced,0,0,8,0,0,33,30-35 yrs,3,794105.6,7.9,6-9 LPA
1279,Frequently,5,3424,Good,5,41088,No,0,0,68480,821760,Single,0,0,10,0,0,2,0-5 yrs,2,866272,8.7,6-9 LPA
1280,Rarely,2,1191.04,Average,0,0,No,0,0,59552,714624,Married,5,2977.6,4,0,0,11,10-15 yrs,2,718792.64,7.2,6-9 LPA
1281,Rarely,2,1979.68,Average,0,0,Yes,10,9898.4,98984,1187808,Single,0,0,2,0,0,3,0-5 yrs,3,1199686.08,12,9-12 LPA
1282,Frequently,5,4837.6,Excellent,15,174153.6,Yes,10,9675.2,96752,1161024,Divorced,0,0,9,1,46800,29,25-30 yrs,5,1396490.4,14,12-15 LPA
1283,Rarely,2,1696.96,Average,0,0,No,0,0,84848,1018176,Single,0,0,18,0,0,9,5-10 yrs,6,1019872.96,10.2,9-12 LPA
1285,Frequently,5,3461.2,Average,0,0,No,0,0,69224,830688,Divorced,0,0,19,0,0,11,10-15 yrs,2,834149.2,8.3,6-9 LPA
1286,Frequently,5,3386.8,Average,0,0,Yes,10,6773.6,67736,812832,Single,0,0,1,0,0,4,0-5 yrs,2,822992.4,8.2,6-9 LPA
1288,Rarely,2,2068.96,Average,0,0,No,0,0,103448,1241376,Divorced,0,0,4,0,0,25,20-25 yrs,4,1243444.96,12.4,12-15 LPA
1289,Frequently,5,3833.2,Average,0,0,No,0,0,76664,919968,Married,5,3833.2,11,0,0,10,5-10 yrs,5,927634.4,9.3,9-12 LPA
1291,Rarely,2,1682.08,Average,0,0,Yes,10,8410.4,84104,1009248,Married,5,4205.2,6,0,0,3,0-5 yrs,3,1023545.68,10.2,9-12 LPA
1292,Rarely,2,1860.64,Good,5,55819.2,Yes,10,9303.2,93032,1116384,Married,5,4651.6,7,0,0,1,0-5 yrs,2,1188018.64,11.9,9-12 LPA
1293,Rarely,2,1533.28,Average,0,0,No,0,0,76664,919968,Single,0,0,4,0,0,21,20-25 yrs,3,921501.28,9.2,9-12 LPA
1294,Rarely,2,1488.64,Average,0,0,Yes,10,7443.2,74432,893184,Single,0,0,2,0,0,16,15-20 yrs,2,902115.84,9,6-9 LPA
1295,Rarely,2,1786.24,Average,0,0,No,0,0,89312,1071744,Married,5,4465.6,15,0,0,10,5-10 yrs,2,1077995.84,10.8,9-12 LPA
1296,Frequently,5,3684.4,Average,0,0,Yes,10,7368.8,73688,884256,Married,5,3684.4,2,0,0,2,0-5 yrs,2,898993.6,9,6-9 LPA
1297,Frequently,5,3238,Average,0,0,No,0,0,64760,777120,Single,0,0,6,0,0,7,5-10 yrs,6,780358,7.8,6-9 LPA
1298,No Travel,0,0,Good,5,53140.8,Yes,10,8856.8,88568,1062816,Single,0,0,9,0,0,8,5-10 yrs,3,1124813.6,11.2,9-12 LPA
1299,Rarely,2,1280.32,Average,0,0,Yes,10,6401.6,64016,768192,Divorced,0,0,7,0,0,7,5-10 yrs,2,775873.92,7.8,6-9 LPA
1301,Rarely,2,1949.92,Average,0,0,No,0,0,97496,1169952,Single,0,0,1,0,0,3,0-5 yrs,2,1171901.92,11.7,9-12 LPA
1303,Rarely,2,1295.2,Good,5,38856,No,0,0,64760,777120,Single,0,0,1,0,0,2,0-5 yrs,3,817271.2,8.2,6-9 LPA
1304,Rarely,2,1533.28,Good,5,45998.4,No,0,0,76664,919968,Married,5,3833.2,8,0,0,10,5-10 yrs,4,971332.88,9.7,9-12 LPA
1306,Frequently,5,4837.6,Excellent,15,174153.6,No,0,0,96752,1161024,Single,0,0,25,1,130000,0,0-5 yrs,4,1470015.2,14.7,12-15 LPA
1307,Rarely,2,2098.72,Average,0,0,Yes,10,10493.6,104936,1259232,Divorced,0,0,13,0,0,19,15-20 yrs,4,1271824.32,12.7,12-15 LPA
1308,Rarely,2,2009.44,Average,0,0,No,0,0,100472,1205664,Divorced,0,0,23,0,0,2,0-5 yrs,3,1207673.44,12.1,12-15 LPA
1309,Rarely,2,1875.52,Good,5,56265.6,No,0,0,93776,1125312,Married,5,4688.8,7,0,0,10,5-10 yrs,3,1188141.92,11.9,9-12 LPA
1310,Rarely,2,2083.84,Average,0,0,No,0,0,104192,1250304,Single,0,0,23,0,0,5,0-5 yrs,2,1252387.84,12.5,12-15 LPA
1311,Rarely,2,1414.24,Average,0,0,No,0,0,70712,848544,Married,5,3535.6,6,0,0,9,5-10 yrs,6,853493.84,8.5,6-9 LPA
1312,Rarely,2,1637.44,Average,0,0,No,0,0,81872,982464,Married,5,4093.6,10,0,0,7,5-10 yrs,0,988195.04,9.9,9-12 LPA
1314,Rarely,2,1354.72,Average,0,0,No,0,0,67736,812832,Single,0,0,1,0,0,7,5-10 yrs,3,814186.72,8.1,6-9 LPA
1315,No Travel,0,0,Average,0,0,No,0,0,75920,911040,Married,5,3796,1,0,0,9,5-10 yrs,6,914836,9.1,9-12 LPA
1317,Rarely,2,1339.84,Average,0,0,Yes,10,6699.2,66992,803904,Married,5,3349.6,28,0,0,3,0-5 yrs,2,815292.64,8.2,6-9 LPA
1318,Rarely,2,1548.16,Average,0,0,Yes,10,7740.8,77408,928896,Single,0,0,25,0,0,5,0-5 yrs,2,938184.96,9.4,9-12 LPA
1319,Rarely,2,1652.32,Good,5,49569.6,Yes,10,8261.6,82616,991392,Single,0,0,5,0,0,8,5-10 yrs,2,1050875.52,10.5,9-12 LPA
1321,Rarely,2,2113.6,Excellent,15,190224,Yes,10,10568,105680,1268160,Married,5,5284,17,1,88400,9,5-10 yrs,2,1564749.6,15.6,15+ LPA
1322,Rarely,2,1176.16,Average,0,0,No,0,0,58808,705696,Single,0,0,18,0,0,8,5-10 yrs,6,706872.16,7.1,6-9 LPA
1324,No Travel,0,0,Good,5,46444.8,Yes,10,7740.8,77408,928896,Divorced,0,0,2,0,0,10,5-10 yrs,5,983081.6,9.8,9-12 LPA
1329,No Travel,0,0,Average,0,0,No,0,0,64760,777120,Single,0,0,10,0,0,19,15-20 yrs,4,777120,7.8,6-9 LPA
1331,Frequently,5,3758.8,Average,0,0,Yes,10,7517.6,75176,902112,Single,0,0,1,0,0,3,0-5 yrs,2,913388.4,9.1,9-12 LPA
1333,Rarely,2,2024.32,Average,0,0,No,0,0,101216,1214592,Married,5,5060.8,3,0,0,3,0-5 yrs,4,1221677.12,12.2,12-15 LPA
1334,No Travel,0,0,Average,0,0,Yes,10,6252.8,62528,750336,Married,5,3126.4,2,0,0,20,15-20 yrs,3,759715.2,7.6,6-9 LPA
1336,Rarely,2,1563.04,Average,0,0,No,0,0,78152,937824,Married,5,3907.6,2,0,0,19,15-20 yrs,5,943294.64,9.4,9-12 LPA
1338,Rarely,2,2173.12,Average,0,0,No,0,0,108656,1303872,Single,0,0,8,0,0,7,5-10 yrs,4,1306045.12,13.1,12-15 LPA
1340,No Travel,0,0,Good,5,54033.6,No,0,0,90056,1080672,Divorced,0,0,16,0,0,4,0-5 yrs,0,1134705.6,11.3,9-12 LPA
1344,Rarely,2,1979.68,Average,0,0,No,0,0,98984,1187808,Divorced,0,0,9,0,0,9,5-10 yrs,0,1189787.68,11.9,9-12 LPA
1346,Rarely,2,2158.24,Average,0,0,No,0,0,107912,1294944,Single,0,0,2,0,0,9,5-10 yrs,4,1297102.24,13,12-15 LPA
1349,Frequently,5,4205.2,Good,5,50462.4,No,0,0,84104,1009248,Divorced,0,0,1,0,0,9,5-10 yrs,2,1063915.6,10.6,9-12 LPA
1350,Frequently,5,4986.4,Average,0,0,Yes,10,9972.8,99728,1196736,Single,0,0,4,0,0,9,5-10 yrs,3,1211695.2,12.1,12-15 LPA
1352,Rarely,2,1949.92,Average,0,0,Yes,10,9749.6,97496,1169952,Divorced,0,0,5,0,0,33,30-35 yrs,2,1181651.52,11.8,9-12 LPA
1355,Rarely,2,1161.28,Good,5,34838.4,No,0,0,58064,696768,Divorced,0,0,2,0,0,7,5-10 yrs,3,732767.68,7.3,6-9 LPA
1356,Rarely,2,1682.08,Average,0,0,No,0,0,84104,1009248,Single,0,0,15,0,0,10,5-10 yrs,6,1010930.08,10.1,9-12 LPA
1358,Rarely,2,1696.96,Average,0,0,No,0,0,84848,1018176,Married,5,4242.4,19,0,0,3,0-5 yrs,6,1024115.36,10.2,9-12 LPA
1360,Rarely,2,1488.64,Average,0,0,Yes,10,7443.2,74432,893184,Married,5,3721.6,7,0,0,10,5-10 yrs,0,905837.44,9.1,9-12 LPA
1361,Rarely,2,2009.44,Excellent,15,180849.6,No,0,0,100472,1205664,Married,5,5023.6,1,1,5200,4,0-5 yrs,3,1398746.64,14,12-15 LPA
1362,Frequently,5,4837.6,Good,5,58051.2,No,0,0,96752,1161024,Married,5,4837.6,7,0,0,15,10-15 yrs,2,1228750.4,12.3,12-15 LPA
1363,Rarely,2,1503.52,Average,0,0,No,0,0,75176,902112,Single,0,0,4,0,0,10,5-10 yrs,2,903615.52,9,6-9 LPA
1364,Rarely,2,2158.24,Average,0,0,No,0,0,107912,1294944,Married,5,5395.6,11,0,0,1,0-5 yrs,4,1302497.84,13,12-15 LPA
1367,Rarely,2,1920.16,Good,5,57604.8,No,0,0,96008,1152096,Single,0,0,11,0,0,5,0-5 yrs,1,1211620.96,12.1,12-15 LPA
1368,No Travel,0,0,Good,5,64300.8,No,0,0,107168,1286016,Single,0,0,1,0,0,0,0-5 yrs,5,1350316.8,13.5,12-15 LPA
1369,Rarely,2,1592.8,Average,0,0,No,0,0,79640,955680,Married,5,3982,1,0,0,9,5-10 yrs,0,961254.8,9.6,9-12 LPA
1371,Frequently,5,3349.6,Good,5,40195.2,No,0,0,66992,803904,Single,0,0,2,0,0,6,5-10 yrs,3,847448.8,8.5,6-9 LPA
1372,Rarely,2,1964.8,Good,5,58944,Yes,10,9824,98240,1178880,Single,0,0,13,0,0,19,15-20 yrs,2,1249612.8,12.5,12-15 LPA
1373,Rarely,2,1711.84,Average,0,0,Yes,10,8559.2,85592,1027104,Married,5,4279.6,23,0,0,19,15-20 yrs,0,1041654.64,10.4,9-12 LPA
1374,No Travel,0,0,Good,5,62068.8,No,0,0,103448,1241376,Divorced,0,0,26,0,0,5,0-5 yrs,2,1303444.8,13,12-15 LPA
1375,Rarely,2,2024.32,Good,5,60729.6,No,0,0,101216,1214592,Divorced,0,0,2,0,0,12,10-15 yrs,0,1277345.92,12.8,12-15 LPA
1377,Rarely,2,1979.68,Average,0,0,No,0,0,98984,1187808,Married,5,4949.2,29,0,0,8,5-10 yrs,1,1194736.88,11.9,9-12 LPA
1379,Frequently,5,5098,Average,0,0,No,0,0,101960,1223520,Single,0,0,2,0,0,1,0-5 yrs,3,1228618,12.3,12-15 LPA
1380,Frequently,5,4242.4,Good,5,50908.8,Yes,10,8484.8,84848,1018176,Married,5,4242.4,18,0,0,4,0-5 yrs,0,1086054.4,10.9,9-12 LPA
1382,Frequently,5,3870.4,Average,0,0,No,0,0,77408,928896,Divorced,0,0,7,0,0,4,0-5 yrs,2,932766.4,9.3,9-12 LPA
1383,Rarely,2,2158.24,Average,0,0,No,0,0,107912,1294944,Single,0,0,2,0,0,14,10-15 yrs,2,1297102.24,13,12-15 LPA
1387,Rarely,2,1414.24,Average,0,0,No,0,0,70712,848544,Married,5,3535.6,26,0,0,5,0-5 yrs,0,853493.84,8.5,6-9 LPA
1389,Rarely,2,2158.24,Good,5,64747.2,Yes,10,10791.2,107912,1294944,Married,5,5395.6,22,0,0,10,5-10 yrs,3,1378036.24,13.8,12-15 LPA
1390,Rarely,2,1354.72,Average,0,0,Yes,10,6773.6,67736,812832,Married,5,3386.8,21,0,0,5,0-5 yrs,2,824347.12,8.2,6-9 LPA
1391,Frequently,5,3684.4,Average,0,0,No,0,0,73688,884256,Married,5,3684.4,2,0,0,4,0-5 yrs,5,891624.8,8.9,6-9 LPA
1392,Frequently,5,4540,Average,0,0,Yes,10,9080,90800,1089600,Divorced,0,0,22,0,0,6,5-10 yrs,4,1103220,11,9-12 LPA
1394,Rarely,2,1503.52,Good,5,45105.6,Yes,10,7517.6,75176,902112,Married,5,3758.8,4,0,0,6,5-10 yrs,2,959997.52,9.6,9-12 LPA
1395,Frequently,5,4019.2,Average,0,0,No,0,0,80384,964608,Married,5,4019.2,5,0,0,5,0-5 yrs,2,972646.4,9.7,9-12 LPA
1396,Rarely,2,1235.68,Average,0,0,Yes,10,6178.4,61784,741408,Married,5,3089.2,2,0,0,3,0-5 yrs,3,751911.28,7.5,6-9 LPA
1397,No Travel,0,0,Excellent,15,158083.2,No,0,0,87824,1053888,Married,5,4391.2,25,1,130000,6,5-10 yrs,2,1346362.4,13.5,12-15 LPA
1399,Rarely,2,2083.84,Average,0,0,No,0,0,104192,1250304,Married,5,5209.6,18,0,0,3,0-5 yrs,3,1257597.44,12.6,12-15 LPA
1401,Frequently,5,3944.8,Average,0,0,Yes,10,7889.6,78896,946752,Married,5,3944.8,28,0,0,5,0-5 yrs,3,962531.2,9.6,9-12 LPA
1402,Rarely,2,1786.24,Average,0,0,Yes,10,8931.2,89312,1071744,Single,0,0,6,0,0,20,15-20 yrs,3,1082461.44,10.8,9-12 LPA
1403,Rarely,2,2158.24,Average,0,0,Yes,10,10791.2,107912,1294944,Married,5,5395.6,10,0,0,6,5-10 yrs,3,1313289.04,13.1,12-15 LPA
1405,Rarely,2,1458.88,Average,0,0,Yes,10,7294.4,72944,875328,Single,0,0,17,0,0,8,5-10 yrs,2,884081.28,8.8,6-9 LPA
1407,Rarely,2,1235.68,Average,0,0,No,0,0,61784,741408,Single,0,0,2,0,0,4,0-5 yrs,2,742643.68,7.4,6-9 LPA
1408,Rarely,2,1161.28,Average,0,0,No,0,0,58064,696768,Married,5,2903.2,10,0,0,20,15-20 yrs,5,700832.48,7,6-9 LPA
1409,Rarely,2,1503.52,Average,0,0,No,0,0,75176,902112,Married,5,3758.8,8,0,0,5,0-5 yrs,2,907374.32,9.1,9-12 LPA
1411,Rarely,2,2098.72,Good,5,62961.6,No,0,0,104936,1259232,Single,0,0,11,0,0,3,0-5 yrs,6,1324292.32,13.2,12-15 LPA
1412,Frequently,5,3982,Average,0,0,No,0,0,79640,955680,Single,0,0,18,0,0,2,0-5 yrs,2,959662,9.6,9-12 LPA
1415,Rarely,2,1905.28,Average,0,0,No,0,0,95264,1143168,Married,5,4763.2,1,0,0,3,0-5 yrs,2,1149836.48,11.5,9-12 LPA
1417,Rarely,2,2188,Average,0,0,No,0,0,109400,1312800,Single,0,0,7,0,0,7,5-10 yrs,2,1314988,13.1,12-15 LPA
1419,Rarely,2,1458.88,Average,0,0,No,0,0,72944,875328,Single,0,0,17,0,0,10,5-10 yrs,3,876786.88,8.8,6-9 LPA
1420,Frequently,5,5358.4,Good,5,64300.8,No,0,0,107168,1286016,Single,0,0,28,0,0,4,0-5 yrs,2,1355675.2,13.6,12-15 LPA
1421,Frequently,5,4874.8,Average,0,0,Yes,10,9749.6,97496,1169952,Single,0,0,14,0,0,8,5-10 yrs,1,1184576.4,11.8,9-12 LPA
1422,Rarely,2,1503.52,Good,5,45105.6,No,0,0,75176,902112,Single,0,0,1,0,0,20,15-20 yrs,3,948721.12,9.5,9-12 LPA
1423,Rarely,2,1830.88,Excellent,15,164779.2,Yes,10,9154.4,91544,1098528,Married,5,4577.2,1,1,5200,9,5-10 yrs,3,1284069.68,12.8,12-15 LPA
1424,Rarely,2,1905.28,Average,0,0,No,0,0,95264,1143168,Divorced,0,0,1,0,0,7,5-10 yrs,4,1145073.28,11.5,9-12 LPA
1425,Rarely,2,2173.12,Good,5,65193.6,Yes,10,10865.6,108656,1303872,Single,0,0,3,0,0,5,0-5 yrs,3,1382104.32,13.8,12-15 LPA
1427,Frequently,5,3610,Average,0,0,No,0,0,72200,866400,Single,0,0,1,0,0,1,0-5 yrs,3,870010,8.7,6-9 LPA
1428,Rarely,2,1786.24,Average,0,0,No,0,0,89312,1071744,Divorced,0,0,7,0,0,3,0-5 yrs,3,1073530.24,10.7,9-12 LPA
1430,Rarely,2,2083.84,Average,0,0,No,0,0,104192,1250304,Single,0,0,8,0,0,3,0-5 yrs,3,1252387.84,12.5,12-15 LPA
1431,Frequently,5,5135.2,Average,0,0,No,0,0,102704,1232448,Divorced,0,0,1,0,0,4,0-5 yrs,2,1237583.2,12.4,12-15 LPA
1433,Rarely,2,1205.92,Average,0,0,No,0,0,60296,723552,Single,0,0,8,0,0,1,0-5 yrs,3,724757.92,7.2,6-9 LPA
1434,Rarely,2,2054.08,Average,0,0,No,0,0,102704,1232448,Married,5,5135.2,11,0,0,5,0-5 yrs,3,1239637.28,12.4,12-15 LPA
1435,Rarely,2,1250.56,Good,5,37516.8,No,0,0,62528,750336,Single,0,0,4,0,0,10,5-10 yrs,2,789103.36,7.9,6-9 LPA
1436,Rarely,2,2158.24,Average,0,0,No,0,0,107912,1294944,Married,5,5395.6,16,0,0,3,0-5 yrs,3,1302497.84,13,12-15 LPA
1438,Rarely,2,1801.12,Average,0,0,No,0,0,90056,1080672,Married,5,4502.8,1,0,0,6,5-10 yrs,2,1086975.92,10.9,9-12 LPA
1439,Rarely,2,1711.84,Average,0,0,No,0,0,85592,1027104,Married,5,4279.6,9,0,0,3,0-5 yrs,2,1033095.44,10.3,9-12 LPA
1440,No Travel,0,0,Average,0,0,No,0,0,97496,1169952,Single,0,0,5,0,0,6,5-10 yrs,2,1169952,11.7,9-12 LPA
1441,Rarely,2,2039.2,Excellent,15,183528,No,0,0,101960,1223520,Married,5,5098,1,1,5200,3,0-5 yrs,3,1419385.2,14.2,12-15 LPA
1443,Rarely,2,1920.16,Good,5,57604.8,No,0,0,96008,1152096,Married,5,4800.4,2,0,0,20,15-20 yrs,2,1216421.36,12.2,12-15 LPA
1445,Rarely,2,1324.96,Average,0,0,Yes,10,6624.8,66248,794976,Married,5,3312.4,4,0,0,5,0-5 yrs,3,806238.16,8.1,6-9 LPA
1446,Rarely,2,2143.36,Average,0,0,No,0,0,107168,1286016,Married,5,5358.4,7,0,0,4,0-5 yrs,3,1293517.76,12.9,12-15 LPA
1447,Rarely,2,1979.68,Good,5,59390.4,No,0,0,98984,1187808,Married,5,4949.2,1,0,0,5,0-5 yrs,2,1254127.28,12.5,12-15 LPA
1448,Rarely,2,2039.2,Average,0,0,Yes,10,10196,101960,1223520,Married,5,5098,5,0,0,4,0-5 yrs,5,1240853.2,12.4,12-15 LPA
1449,No Travel,0,0,Average,0,0,No,0,0,95264,1143168,Divorced,0,0,9,0,0,8,5-10 yrs,2,1143168,11.4,9-12 LPA
